,place,text,lang,location,geo,coord
579,,RT @CleClinicMD: Study assesses cost effectiveness of bronchial thermoplasty in severe uncontrolled asthma https://t.co/ODbl6vcrl3 https://…,en,"Calcutta,West Bengal, India",False,
580,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,London/Leicester,False,
581,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,False,
582,,RT @Mad_Thoughts: I still haven't: I'm afraid I will have a serious asthma attack. Last one sent me to the er https://t.co/1lh7fCMqZs,en,NC,True,
583,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"London, England",True,
584,,RT @NJHiOfficial: @deodevine6 My mam thought I was high . no mother I have asthma I'll pass 😂,en,5/27/2016 ❤️,False,
585,,RT @CleClinicMD: Study assesses cost effectiveness of bronchial thermoplasty in severe uncontrolled asthma https://t.co/ODbl6vcrl3 https://…,en,"Calcutta,West Bengal, India",False,
586,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,Kent -  Cov,True,
587,,#asthma U.S. EPA and Imperial Valley Communities Tackle Childhood Asthma: Growing up ... https://t.co/wSv9PxtFaf https://t.co/y4mIG8AJvb,en,,False,
588,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,False,
589,,RT @AAFANational: #Asthma camps provide health education for kids and peace of mind for parents. https://t.co/XTiPRi1Bn1 https://t.co/OqGEk…,en,"Croydon, London",True,
590,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"London, England",True,
591,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,"Inverness, Scotland",True,
592,,I love the creative twist on this old classic. Now we can enjoy with out the campifre (bad for my asthma girl). GF2 https://t.co/Zo7tEWArzk,en,"Utah, USA",False,
593,,You believed to be an exceptional lover until you found out that she suffered from asthma. - Unknown,en,Absurdie,True,
594,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,Ends,True,
595,,Reducing #Asthma Attacks with A Hand Held #Vaporizer : https://t.co/c1NZ96FsJO https://t.co/IJK8S695u7,en,,False,
596,"{'country': 'United States', 'url': 'https://api.twitter.com/1.1/geo/id/9dbb95cb7a2ce639.json', 'name': 'Angola on the Lake', 'country_code': 'US', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-79.063618, 42.631], [-79.063618, 42.673861], [-79.034795, 42.673861], [-79.034795, 42.631]]]}, 'id': '9dbb95cb7a2ce639', 'place_type': 'city', 'attributes': {}, 'full_name': 'Angola on the Lake, NY'}","First asthma attack since I was 8, wow I love this weather",en,the twilight zone,True,
597,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,True,
598,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"Philadelphia, PA",False,
599,,RT @DclareDiane: 'Asthmatic' Malia Obama caught smoking pot https://t.co/X3MLXrPWmd via @JunkScience,en,"Florida, USA",False,
600,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"London, England",True,
601,,Does Kelly Clarkson have asthma? Because most of her songs are about not being able to breathe. #randomthoughts,en,"Tacoma, WA",False,
602,,born a couple days after Katie Ledecky and I can't even say breathing is my talent bc I used to have asthma  https://t.co/Bs0cCDgMQH,en,New Jersey,False,
603,,I'm screaming  https://t.co/444MnB5Nz9,en,,True,
604,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"London, England",True,
605,,"@bbqweeji asthma and a narcissist? Geez, why do I surround myself with defective people?",en,,True,
606,,@NainaSag @TotiMohammmeD 😂😂😂😂😂😂😂😂😂😂قتلتني بasthma متاعها😂😂😂😂😂😂,ar,"benghazi,libya",False,
607,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"Bristol, England",True,
608,,Funny Quotes About Life Funny Sayings - Asthma https://t.co/8kBloqpDAj,en,,False,
609,,RT @thesadavocado: I'm screaming  https://t.co/444MnB5Nz9,en,,True,
610,"{'country': 'United Kingdom', 'url': 'https://api.twitter.com/1.1/geo/id/06b9691f34c91d1c.json', 'name': 'Tottenham', 'country_code': 'GB', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.170246, 51.564585], [-0.170246, 51.611218], [-0.034078, 51.611218], [-0.034078, 51.564585]]]}, 'id': '06b9691f34c91d1c', 'place_type': 'city', 'attributes': {}, 'full_name': 'Tottenham, London'}",😹😹😹😹😹 https://t.co/XyicHkHBnX,und,"London, England",True,
611,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"London, England",True,
612,,Apparently marijuana helps with symptoms of asthma 👀,en,Virginia,True,
613,,RT @JunkScience: 'Asthmatic' Malia Obama smokes pot. Dad used her 'asthma' to justify EPA climate rules. https://t.co/775GxenSls https://t.…,en,"Eastern North Carolina, USA",False,
614,,@AndersAntics I am bad at breathing I have asthma you inconsiderate gremlin,en,,True,
615,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"South East, England",True,
616,,RT @JunkScience: @JaredWyand @LindaSuhler Obama bogusly used Malia's 'asthma' as an excuse for the war on coal. https://t.co/775GxenSls,en,,False,
617,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,United Kingdom,True,
618,,"Starts 2 be a number of things he digs, #Putin, #coal, #arms. All in addition to himself - not a blessing for USA. https://t.co/BL2U73J7F1",en,,False,
619,,@bakkasel Sadly none. I have ME and asthma so most sports are beyond me. I would've liked to have taken up middle distance running though.,en,North-East England,True,
620,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,True,
621,,Breathe Easier: Tips For Those With Asthma - https://t.co/5BmybkCWD2,en,NYC,False,
622,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,✌✌,True,
623,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,London/Salford,False,
624,,RT @KingBeyonceStan: I'm sorry… https://t.co/cFrpx4xFic,en,"Los Angeles, CA",True,
625,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,"Los Angeles, CA",True,
626,,"By cutting air pollutants that cause smog &amp; asthma attacks, #windpower created billions in health benefits in 2015 https://t.co/cbj3fDpVR7",en,"Washington, D.C.",True,
627,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,Kent,True,
628,,@junkscience @jaredwyand @lindasuhler Use tobe a drug called asthmadore had pot in it. For asthma,en,,False,
629,,😭😭 https://t.co/IuzWOTBGKE,und,,False,
630,,RT @HelloCullen: The next Batman should have asthma,en,,False,
631,,Smlj is asthma also come,sl,+65,True,
632,,How To Choose An Asthma Air Purifier https://t.co/sSWYaRUpP6,en,"Myrtle Beach, SC",False,
633,,RT @BTforAsthma: RT @asthmauk: We've teamed up with @YouCanBike2 to bring you 5 tops tips for #cycling with #asthma: https://t.co/4H6XL98F1I,en,"Cambridge, UK",True,
634,,"Did you know that #asthma can start at any time of life, although it usually starts in childhood https://t.co/6UeRLDYT3e via @HSElive",en,"136 Pearse Street, Dublin 2",True,
635,,"Did you know that #asthma can start at any time of life, although it usually starts in childhood https://t.co/bpMxXx1iEv via @HSElive",en,"136 Pearse Street, Dublin 2",True,
636,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,Lagos-England ,True,
637,,RT @JunkScience: @JaredWyand @LindaSuhler Obama bogusly used Malia's 'asthma' as an excuse for the war on coal. https://t.co/775GxenSls,en,,False,
638,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Laurel, MD",False,
639,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Austin, TX",False,
640,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Jacksonville, TX",False,
641,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"North Vancouver, Canada",False,
642,,Is your asthma getting worse and you can't figure out why? There could be mold in your home!!  https://t.co/k2T5akLzSr,en,New York,False,
643,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Phoenix, AZ",False,
644,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Monroe, MI",False,
645,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Dalton, GA",False,
646,,"RT @AWEA: By cutting air pollutants that cause smog &amp; asthma attacks, #windpower created billions in health benefits in 2015 https://t.co/c…",en,,True,
647,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Hackensack, NJ",False,
648,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Gatineau, Québec",False,
649,,"My asthma is really hating the wildfire smoke, no lie. Really, REALLY hoping they get these under control for personal reasons now.",en,,False,
650,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Nelson, British Columbia",False,
651,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Lennox, SD",False,
652,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Arlington, TN",False,
653,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Viborg, SD 57070",False,
654,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Arcade, NY",False,
655,"{'country': 'United States', 'url': 'https://api.twitter.com/1.1/geo/id/00edde1d2ec0a4d4.json', 'name': 'Holmdel', 'country_code': 'US', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-74.209064, 40.329842], [-74.209064, 40.426989], [-74.133116, 40.426989], [-74.133116, 40.329842]]]}, 'id': '00edde1d2ec0a4d4', 'place_type': 'city', 'attributes': {}, 'full_name': 'Holmdel, NJ'}","Asthma checklist 4 school: Asthma care plan, rescue meds w/spacer, nebulizer kit, allergy plan if needed, Epipen, fast acting antihistamine",en,NJ,True,
656,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Oshawa, Ontario",False,
657,,"No more the deadly diseases i.e CANCER, DIABETES, HBP, ASTHMA, etc",en,,False,
658,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Lansing, MI",False,
659,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,Philly,True,
660,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"Jersey City, NJ",False,
661,,RT @tomsa197911: Periactin 4mg purchase | Periactin price comparison 4 mg | great discount for Periactin | other uses for Periactin https:/…,en,"New Orleans, LA",False,
662,,"RT @LeanandCuisine: ""SHABAZZ NIGGA!!! PBG BAND UP GOT GRAMS UP, AR LAY HIM FLAT JUST LIKE A PLASMA! SMOKIN OG ON MOON ROCKS GOT ASTHMA!"" ht…",en,somewhereMakingMoney,True,
663,,RT @TeioneMone_: My girl got asthma and still whooping ass 😂😂😂😂 https://t.co/zq8xQzDv42,en,wit my man ,True,
664,,RT @TeioneMone_: My girl got asthma and still whooping ass 😂😂😂😂 https://t.co/zq8xQzDv42,en,Psalms 27 ,True,
665,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,True,
666,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,False,
667,,RT @JunkScience: @JaredWyand @LindaSuhler Obama bogusly used Malia's 'asthma' as an excuse for the war on coal. https://t.co/775GxenSls,en,America the Beautiful,False,
668,,"RT @AWEA: By cutting air pollutants that cause smog &amp; asthma attacks, #windpower created billions in health benefits in 2015 https://t.co/c…",en,"Downtown Portland, Oregon",True,
669,,RT @PatrickStump: Ran up the steps at Red Rocks. Take that asthma! You can't st-*wheeze* stop *wheeze* me...,en,a room in a hotel in NYC,False,
670,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,OT,True,
671,,Haha! I forgot about this. https://t.co/BxbAC0VG4N,en,,True,
672,,#LifestyleNewYou : By cutting air pollutants that cause smog &amp; asthma attacks #windpower c… https://t.co/s9FvPWpMuK https://t.co/ZyDwIlLUEQ,en,"Texas, USA",True,
673,,5 of the Best Foods to Prevent Asthma Symptoms (And 3 That Make It Worse) - https://t.co/sgJgaH2pAY https://t.co/UTZxbEIXAe,en,,False,
674,,RT @Colorado_ki: 😂😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/5dAHU76mcj,und,Johannesburg-South Africa ,True,
675,,LOOOOL https://t.co/HWjXnO93Bp,und,loughborough - london,False,
676,,RT @asthma_tips123: Breathe Easier: Tips For Those With Asthma - https://t.co/5BmybkCWD2,en,NYC,False,
677,,RT @asthma_tips123: Breathe Easier: Tips For Those With Asthma - https://t.co/5BmybkCWD2,en,NYC,False,
678,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,CEO of Beard Gang,False,
679,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,False,
680,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,kway ,True,
681,,10 Clear Signs You Have Exercise-Induced Asthma - https://t.co/Occ4hAB4f4 https://t.co/vlpdmzGDHY,en,,False,
682,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,ldn-esx,True,
683,,I can't run ... I got ASTHMA😭,en,"Houston, TX",True,
684,,RT @TeioneMone_: My girl got asthma and still whooping ass 😂😂😂😂 https://t.co/zq8xQzDv42,en,"San Antonio, TX",True,
685,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,True,
686,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,toronto,False,
687,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,False,
688,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,SE LDN,True,
689,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,True,
690,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"London, England",True,
691,,"@PearlMoyo 😂😂😂 the fact that your ""Faint"" attempt failed and so you decided to fake an ""Asthma"" attack just kills me.",en,South Africa,False,
692,,@Nadeshot can't breath deep breaths....have asthma. Tilted.,en,Stellenbosch ,True,
693,,@shrimpdinner420 doesn't she have asthma,en,,False,
694,"{'country': 'United States', 'url': 'https://api.twitter.com/1.1/geo/id/1701e6db682eb647.json', 'name': 'Rocky Mount', 'country_code': 'US', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.907739, 35.890099], [-77.907739, 36.054453], [-77.715568, 36.054453], [-77.715568, 35.890099]]]}, 'id': '1701e6db682eb647', 'place_type': 'city', 'attributes': {}, 'full_name': 'Rocky Mount, NC'}","niggas can't breath when females start moving like them👐🏽 shit ,you was breathing jst fine entertaining other btchs ,get u a asthma pump 😜💯",en,posted w/ yo bae ✨,True,
695,,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/v6YM8rtv2C,und,Akasha,False,
696,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,True,
697,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,True,
698,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,UAlbany '20,True,
699,,"RT @PRMoore1: Living with an all-powerful, nihilistic, deceptive @POTUS can have this effect on people - even daughters. DUDE! https://t.co…",en,"Ottawa, Ontario",True,
700,,"If you suffer from allergies, asthma, or immune disorders come to Regional Allergy Asthma &amp; Immunology Center! https://t.co/DujIzIhKIx",en,"Kingsport, TN",False,
701,,RT @JunkScience: 'Asthmatic' Malia Obama smokes pot. Dad used her 'asthma' to justify EPA climate rules. https://t.co/775GxenSls https://t.…,en,Indiana,False,
702,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"Cambridge, England",False,
703,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,selling you a car wash,True,
704,,Lmao! You killed it 😂😂 https://t.co/ileyjqIH4e,en,Doornfontein South Africa,True,
705,,RT @MarcusCrakk: 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/v6YM8rtv2C,und,,False,
706,,RT @DclareDiane: 'Asthmatic' Malia Obama caught smoking pot https://t.co/X3MLXrPWmd via @JunkScience,en,"San Antonio,Republic of Texas ",True,
707,,RT @NchweNthabiseng: 😂😂😂😂😭😭😭 https://t.co/Bfn2Vg01vW,und,Johannesburg-South Africa ,True,
708,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"Bromley, London",True,
709,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,London/Hatfield ,False,
710,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,se ldn,True,
711,,WAIT DHBHLKJGJJGBYG 😭😭😭😭😭😭 https://t.co/3UODcMN5QW,tr,Atlanta,False,
712,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,el dorado ,True,
713,,RT @TeioneMone_: My girl got asthma and still whooping ass 😂😂😂😂 https://t.co/zq8xQzDv42,en,find me .,False,
714,,I'm a woman of many talents so that day I went all out hey 😂😢😭 https://t.co/qvboslt49m,en,Johannesburg-South Africa ,True,
715,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,False,
716,,"RT @Colorado_ki: @PearlMoyo 😂😂😂 the fact that your ""Faint"" attempt failed and so you decided to fake an ""Asthma"" attack just kills me.",en,Johannesburg-South Africa ,True,
717,,RT @AAFANational: #Asthma camps provide health education for kids and peace of mind for parents. https://t.co/XTiPRi1Bn1 https://t.co/OqGEk…,en,,False,
718,,RT @asiithi: Lmao! You killed it 😂😂 https://t.co/ileyjqIH4e,en,Johannesburg-South Africa ,True,
719,,@Susief23 came &amp; said one of her cats has asthma which us something she mentioned the first time I took her I just thought nah at 15 ...,en,,True,
720,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,Shanghai,True,
721,,RT @DclareDiane: 'Asthmatic' Malia Obama caught smoking pot https://t.co/X3MLXrPWmd via @JunkScience,en,3rd trailer past porta-john ,False,
722,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,True,
723,,what Advair diskus does | discount for Advair diskus | low cost generic Advair diskus | Advair diskus USA https://t.co/CRGmr0hIbN,en,"New York, USA",False,
724,,RT @JunkScience: @JaredWyand @LindaSuhler Obama bogusly used Malia's 'asthma' as an excuse for the war on coal. https://t.co/775GxenSls,en,•••viewing thru lenzes•••,False,
725,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,Local,False,
726,,RT @JunkScience: @JaredWyand @LindaSuhler Obama bogusly used Malia's 'asthma' as an excuse for the war on coal. https://t.co/775GxenSls,en,,False,
727,,RT @asthmauk: Get advice on stress and sleep. We provide expert support for parents of children with asthma https://t.co/9bmma4Qryl,en,"Huddersfield, England",False,
728,,@WilliamShatner hi from the UK! Skydiving for charity on sunday. Would u like2 sponsor me? Asthma UK and The Firefighters Charity,en,Somewhere in Kent,True,
729,,😂😂 mxim I'm logging out! https://t.co/XVLnrOuapG,en,South africa,False,
730,,"RT @hellissalty: it just got much worsee~ i have asthma fgs, he's gotta stop right this minute i swear  https://t.co/juAB2XxMsL",en,♡ threads ➡,True,
731,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,False,
732,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,"Columbiana, AL",True,
733,,I couldn't smoke back in the day (70's) due to asthma; they pretty much are all hypocrites. Love hearing your voice https://t.co/at84WC3PSk,en,"Boston, MA",True,
734,,RT @PearlMoyo: I'm a woman of many talents so that day I went all out hey 😂😢😭 https://t.co/qvboslt49m,en,South Africa,False,
735,,"RT @AWEA: By cutting air pollutants that cause smog &amp; asthma attacks, #windpower created billions in health benefits in 2015 https://t.co/c…",en,"Oak Park, IL",True,
736,"{'country': 'United Kingdom', 'url': 'https://api.twitter.com/1.1/geo/id/759dfe79a02eb78a.json', 'name': 'Blackburn', 'country_code': 'GB', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.537418, 53.675232], [-2.537418, 53.781816], [-2.430083, 53.781816], [-2.430083, 53.675232]]]}, 'id': '759dfe79a02eb78a', 'place_type': 'city', 'attributes': {}, 'full_name': 'Blackburn, England'}",@gparrdale2 if it's asthma at least she can be treated. 15 is young for a cat too. Fingers crossed for her. Thank you. Not as big a trip,en,Darwen & Tenerife,True,
737,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,"Scotland, United Kingdom",False,
738,,U.S. EPA and Imperial Valley Communities Tackle Childhood Asthma: By Priyanka Pathak Growing up in the United... https://t.co/bRrc307HUU,en,USA,False,
739,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,london,False,
740,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,looking for harambe,True,
741,,RT @TeioneMone_: My girl got asthma and still whooping ass 😂😂😂😂 https://t.co/zq8xQzDv42,en,"Atlanta, GA",True,
742,,Sksksjsk 😂😂😂 https://t.co/ySrWII3CCW,it,south east london ,True,
743,,having a bad asthma episode and both my inhalers have run out and new ones wont be ready until monday,en,"west yorkshire, england",False,
744,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,south east london ,True,
745,,😭😭😭😭😭 https://t.co/lXdOZun7QT,und,,False,
746,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,False,
747,,IM GONNA HAVE AN ASTHMA ATTACK AHHH,en,. ✦  .  ˚ ·   amy　 *  . 　  ✵,True,
748,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,Scotland. ,False,
749,,RT @TeioneMone_: My girl got asthma and still whooping ass 😂😂😂😂 https://t.co/zq8xQzDv42,en,,True,
750,,Haven't had an asthma attack in close to 5years but lately I been having random panic attacks...I'm too stressed I need a break. God help me,en,Johannesburg •• Your mentions,True,
751,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,"Inverness, Scotland",True,
752,,Lose That Asthma! Check Out Some Great Tips! - https://t.co/9m96qw0awZ,en,NYC,False,
753,,#goals  https://t.co/2aQ4oRfyPr,und,NOVA,False,
754,,RT @AsthmaACT: What's time got to do with chronic disease? Come to our Asthma Symposium to hear all about it: https://t.co/ME1hKCWyQg @AHPA…,en,Canberra,False,
755,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,False,
756,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,"Abuja, Nigeria",True,
757,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,Lagos,False,
758,,Real world study of #omalizumab in  severe persistent #asthma produces small but sig reduction in oral steroid dose https://t.co/KjXeurLz9W,en,Yorkshire,True,
759,,RT @TlaleDikoko: 😂😂 mxim I'm logging out! https://t.co/XVLnrOuapG,en,Johannesburg-South Africa ,True,
760,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,,True,
761,,"RT @RacheleArthur: Yh if any of you lads have asthma, better bring your inhalers because the outfits I'm seeing for the event are mawdddddd…",en,Insta: Mags_LDN,True,
762,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,wavey,True,
763,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,SE London,True,
764,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"Lambeth, London",True,
765,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"Kensington, England",False,
766,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,The Highlands,True,
767,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,"Tampa, FL",True,
768,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,False,
769,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,Narnia,True,
770,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"England, United Kingdom",False,
771,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,mfj + libecca ,False,
772,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,,False,
